Date,Close,Volume,EMA10,EMA50,EMA100,ROC12,ROC24,Name,AUD,CAD,EUR,GBP,USD,JPY,ENX,JPXGY,NIKKEI,NASDAQ,SSE,GOLD,OIL,SILVER
9/11/2019,13082.41,3934370000,12871.59037,12815.13357,12782.52602,-4.301883216,-3.435529081,NYSE,1.46,1.31,1.11,1.24,98.65,107.6,69.55,8.33,21597.76,8169.68,3008.81,1503.2,55.75,18.17
9/12/2019,13116.05,3796990000,12916.03758,12826.93422,12789.13045,-4.894766336,-2.189912359,NYSE,1.45,1.32,1.1,1.23,98.31,108.02,69.7,8.36,21759.61,8194.47,3031.24,1507.4,55.09,18.18
9/17/2019,13131.41,3673250000,12955.1962,12838.87445,12795.90827,-4.357338625,-2.916594638,NYSE,1.46,1.32,1.1,1.24,98.26,108.16,71.5,8.38,22001.32,8186.02,2978.12,1513.4,59.34,18.14
9/18/2019,13119.31,3458800000,12985.03507,12849.87192,12802.31226,-3.165410376,-3.010447958,NYSE,1.46,1.32,1.11,1.25,98.6,108.09,71.7,8.34,21960.71,8177.39,2985.66,1515.8,58.11,17.92
9/19/2019,13111.25,3265660000,13007.98324,12860.12204,12808.42984,-2.85533416,-5.66841453,NYSE,1.47,1.33,1.1,1.25,98.27,108.43,70.45,8.35,22044.45,8182.88,2999.28,1506.2,58.13,17.88
9/20/2019,13093.8,6103440000,13023.58629,12869.28588,12814.08073,-3.287051887,-5.225832073,NYSE,1.47,1.33,1.1,1.25,98.51,108.04,70.05,8.37,22079.09,8117.67,3006.45,1507.3,58.09,17.85
9/24/2019,12992.26,3872800000,13017.8906,12874.1084,12817.60904,-1.508128686,-3.169964271,NYSE,1.48,1.33,1.1,1.24,98.34,107.61,72.05,8.26,22098.84,7993.63,2985.34,1532.1,57.29,18.63
9/25/2019,13037.61,3331200000,13021.47595,12880.52022,12821.96549,-0.919263577,-2.682240073,NYSE,1.47,1.32,1.1,1.25,99.04,107.16,72,8.22,22020.15,8077.38,2955.43,1512.3,56.49,18.07
9/26/2019,13028.74,3084910000,13022.79668,12886.33276,12826.06004,-0.731920355,-3.295253417,NYSE,1.48,1.33,1.1,1.24,99.21,107.69,72.45,8.24,22048.24,8030.66,2929.09,1515.2,56.41,17.91
9/27/2019,12971.98,3246480000,13013.55729,12889.69148,12828.94954,-0.086802477,-2.119722664,NYSE,1.48,1.33,1.09,1.23,99.11,107.76,73.9,7.84,21878.9,7939.63,2932.17,1506.4,55.91,17.65
9/30/2019,13004.74,3249130000,13011.95414,12894.20318,12832.43054,-0.082892853,-2.432036319,NYSE,1.48,1.32,1.09,1.23,99.38,107.94,75.05,7.83,21755.84,7999.34,2905.19,1472.9,54.07,17
10/8/2019,12590.91,3370700000,12935.40066,12882.30933,12827.64795,3.903609826,-1.385602788,NYSE,1.49,1.33,1.1,1.23,99.14,107.25,71.95,7.85,21587.78,7823.78,2913.57,1497.2,52.63,17.7
10/9/2019,12691.16,2735350000,12890.99327,12874.81328,12824.94522,3.347920915,-1.351649495,NYSE,1.49,1.33,1.1,1.22,99.12,106.96,72.5,7.94,21456.38,7903.74,2924.86,1512.8,52.59,17.81
10/10/2019,12766,3234400000,12868.26722,12870.54609,12823.77799,2.862368792,-2.286934044,NYSE,1.49,1.33,1.1,1.22,98.71,107.18,72.55,8.08,21551.98,7950.78,2947.71,1500.9,53.55,17.6
10/11/2019,12926.92,3581320000,12878.93136,12872.75684,12825.82041,1.488289554,-2.844374375,NYSE,1.48,1.33,1.1,1.24,98.3,107.88,70.55,8.18,21798.87,8057.04,2973.66,1488.7,54.7,17.54
10/15/2019,13006.04,3345090000,12902.04202,12877.98363,12829.38911,0.80893185,-2.322074974,NYSE,1.48,1.32,1.1,1.26,98.29,108.39,74.55,8.22,22207.21,8148.71,2991.05,1483.5,52.81,17.38
10/16/2019,12994.89,3230320000,12918.92347,12882.56819,12832.66636,0.761145343,-1.985472751,NYSE,1.48,1.32,1.1,1.28,98.01,108.82,71.1,8.13,22472.92,8124.18,2978.71,1494,53.36,17.43
10/17/2019,13039.23,3103470000,12940.79739,12888.71179,12836.75673,-0.360220657,-2.882302099,NYSE,1.48,1.32,1.11,1.28,97.61,108.68,71.5,8.1,22451.86,8156.85,2977.33,1498.3,53.93,17.61
10/18/2019,13006.64,3268970000,12952.76877,12893.33643,12840.12075,0.23810915,-1.61702023,NYSE,1.47,1.31,1.11,1.29,97.28,108.58,71.7,8.08,22492.68,8089.54,2938.14,1488.2,53.78,17.58
10/21/2019,13088.61,3271960000,12977.46718,12900.99421,12845.04133,-0.457420612,-1.305333416,NYSE,1.46,1.31,1.12,1.29,97.33,108.41,70.05,8.18,22548.9,8162.99,2939.62,1488.1,53.31,17.6
10/23/2019,13114.39,3413600000,13002.36224,12909.36268,12850.37497,-1.085906397,-1.380239569,NYSE,1.46,1.31,1.11,1.29,97.47,108.48,69.45,8.23,22625.38,8119.79,2941.62,1495.7,55.97,17.58
10/24/2019,13118.9,3696510000,13023.55092,12917.57983,12855.69229,-0.87019491,-1.205741335,NYSE,1.46,1.31,1.11,1.29,97.63,108.64,70.6,8.15,22750.6,8185.8,2940.92,1504.7,56.23,17.8
10/25/2019,13146.24,3379060000,13045.85803,12926.54689,12861.44571,-4.224249671,-1.158354024,NYSE,1.47,1.31,1.11,1.28,97.83,108.61,71.3,8.22,22799.81,8243.12,2954.93,1499.5,56.66,17.93
10/28/2019,13186.43,3524970000,13071.41657,12936.73839,12867.88105,-3.75590664,-0.788841256,NYSE,1.47,1.31,1.11,1.28,97.76,108.73,71.65,8.17,22867.27,8325.99,2980.05,1495.8,55.81,17.88
10/29/2019,13209.63,3594430000,13096.54628,12947.44002,12874.64835,-3.35838324,-0.708422567,NYSE,1.46,1.31,1.11,1.29,97.69,108.96,71.4,8.21,22974.13,8276.85,2954.18,1490.7,55.54,17.83
10/30/2019,13244.01,3779660000,13123.35787,12959.07021,12881.96244,-2.394214441,-0.850195673,NYSE,1.46,1.31,1.11,1.29,97.65,108.87,71.55,8.53,22843.12,8303.98,2939.32,1493.2,55.06,17.87
10/31/2019,13171.81,4149310000,13132.16735,12967.41295,12887.702,-1.258521038,-0.398578479,NYSE,1.45,1.32,1.12,1.29,97.35,108.79,72.25,8.21,22927.04,8292.36,2929.06,1514.8,54.18,18.07
11/1/2019,13300.27,3956290000,13162.73146,12980.46617,12895.87166,-2.296043614,-1.421174157,NYSE,1.45,1.32,1.12,1.29,97.24,108,74.2,8.34,22850.77,8386.4,2958.2,1508,56.2,18.05
11/5/2019,13339.59,4490590000,13194.88756,12994.54946,12904.65817,-2.251643416,-1.842560379,NYSE,1.45,1.32,1.11,1.29,97.98,108.69,74.45,8.4,23251.99,8434.68,2991.56,1483.7,57.23,17.57
11/6/2019,13351.57,4465510000,13223.37528,13008.55026,12913.5079,-2.583441498,-2.691144188,NYSE,1.45,1.32,1.11,1.29,97.95,109.15,74.6,8.59,23303.82,8410.63,2978.6,1493.1,56.35,17.6
11/7/2019,13395.55,4151990000,13254.67977,13023.72672,12923.05329,-2.291357951,-2.6720814,NYSE,1.45,1.32,1.11,1.29,98.14,108.91,75.3,8.63,23330.32,8434.52,2978.71,1464.2,57.15,17.01
11/8/2019,13407.8,3508160000,13282.51981,13038.78842,12932.65224,-2.188353048,-2.82716031,NYSE,1.46,1.32,1.1,1.28,98.35,109.27,71.9,8.58,23391.87,8475.31,2964.18,1461.3,57.24,16.82
11/11/2019,13388.12,3041120000,13301.71985,13052.4877,12941.6714,-2.010887264,-3.108278085,NYSE,1.46,1.32,1.1,1.28,98.2,109.23,70.95,8.6,23331.84,8464.28,2909.97,1457.1,56.86,16.8
11/12/2019,13387.62,3495560000,13317.33806,13065.63014,12950.50207,-1.803009049,-2.85995569,NYSE,1.46,1.32,1.1,1.29,98.31,109.04,70.55,8.43,23520.01,8486.09,2914.82,1452.1,56.8,16.69
11/13/2019,13385.05,3513720000,13329.64932,13078.15641,12959.10698,-1.483894345,-5.933037232,NYSE,1.46,1.32,1.1,1.29,98.37,108.99,70.85,8.32,23319.87,8482.1,2905.24,1463.3,57.12,16.91
11/14/2019,13392,3282090000,13340.98581,13090.464,12967.67911,-1.361783154,-5.233273596,NYSE,1.46,1.33,1.1,1.29,98.16,108.8,71.45,8.32,23141.55,8479.02,2909.87,1473.4,56.77,17.03
11/15/2019,13492.96,3359800000,13368.61748,13106.24816,12978.08072,-1.845036226,-5.387698474,NYSE,1.47,1.32,1.1,1.29,98,108.49,71.85,8.4,23303.32,8540.83,2891.34,1467.3,57.72,16.95
11/18/2019,13483.81,3440140000,13389.56157,13121.0545,12988.09516,-2.31388606,-4.130064129,NYSE,1.47,1.32,1.11,1.29,97.79,108.7,72.5,8.41,23416.76,8549.94,2909.2,1471.9,57.05,17
11/19/2019,13466.35,3613670000,13403.52311,13134.5955,12997.56555,-1.233296328,-3.418223943,NYSE,1.47,1.32,1.11,1.3,97.86,108.66,70.3,8.52,23292.65,8570.66,2933.99,1473.3,55.21,17.12
11/20/2019,13419.3,4041010000,13406.39163,13145.76039,13005.91673,-0.593995216,-3.162683598,NYSE,1.47,1.33,1.11,1.29,97.93,108.45,69.75,8.52,23148.57,8526.73,2911.05,1470,57.11,17.12
11/21/2019,13406.42,3744010000,13406.39679,13155.98233,13013.84749,-0.409132341,-2.738911656,NYSE,1.47,1.33,1.11,1.29,97.99,108.48,67.85,8.63,23038.58,8506.21,2903.64,1470.5,58.58,17.07
11/22/2019,13440.95,3235270000,13412.67919,13167.15753,13022.30496,-0.337773744,-3.231244815,NYSE,1.47,1.33,1.11,1.29,98.27,108.58,68.45,8.8,23112.88,8519.88,2885.29,1468.8,57.77,17
11/25/2019,13532.89,3514310000,13434.5357,13181.49998,13032.41556,-0.924340625,-3.282964688,NYSE,1.47,1.33,1.1,1.29,98.32,108.73,68.85,8.73,23292.81,8632.49,2906.17,1463.8,58.01,16.89
11/26/2019,13559.71,4600450000,13457.29467,13196.33175,13042.85703,-1.265440043,-3.284141033,NYSE,1.48,1.33,1.1,1.29,98.25,108.99,69,8.64,23373.32,8647.93,2907.06,1467.4,58.41,17.05
11/27/2019,13607.62,3035470000,13484.62654,13212.4607,13054.04046,-1.616741208,-3.591517106,NYSE,1.47,1.33,1.1,1.29,98.41,109.1,69.3,8.55,23437.77,8705.18,2903.19,1453.4,58.11,16.91
11/29/2019,13545.21,1743420000,13495.64172,13225.50969,13063.76658,-1.182410609,-2.945469284,NYSE,1.48,1.33,1.1,1.29,98.27,109.51,68.55,8.48,23293.91,8665.47,2871.98,1472.7,55.17,17.06
12/2/2019,13448.26,3285750000,13487.02686,13234.245,13071.38032,-0.418344083,-1.946943322,NYSE,1.48,1.33,1.1,1.29,97.86,109.54,67.25,8.4,23529.5,8567.99,2875.81,1469.2,55.96,16.97
12/3/2019,13366.09,3671580000,13465.03834,13239.41539,13077.21615,0.94919307,-1.170574192,NYSE,1.47,1.33,1.11,1.29,97.74,109.02,68.15,8.51,23379.81,8520.64,2884.7,1478.2,56.1,17.25
12/4/2019,13457.97,3702980000,13463.75319,13247.98616,13084.75583,0.192005184,-1.589838586,NYSE,1.46,1.33,1.11,1.3,97.65,108.65,69.35,8.72,23135.23,8566.67,2878.12,1480.2,58.43,16.92
12/5/2019,13482.3,3360480000,13467.12534,13257.17494,13092.62799,-0.118303257,-2.302945343,NYSE,1.46,1.32,1.11,1.31,97.41,108.83,69.45,8.77,23300.09,8570.7,2899.47,1483.1,58.43,17.06
12/6/2019,13588.29,3483310000,13489.15527,13270.15984,13102.44308,-1.243644344,-2.119619172,NYSE,1.46,1.32,1.11,1.32,97.7,108.74,69.4,8.83,23354.4,8656.53,2912.01,1459.1,59.2,16.6
12/9/2019,13555.07,3400470000,13501.13977,13281.33279,13111.40599,-1.096637642,-1.589663499,NYSE,1.46,1.32,1.11,1.31,97.64,108.63,69.2,8.88,23430.7,8621.83,2914.48,1464.9,59.02,16.64
12/10/2019,13545.31,3346310000,13509.17072,13291.68484,13119.99815,-0.770451175,-1.430310565,NYSE,1.46,1.32,1.11,1.31,97.41,108.58,69.4,8.87,23410.19,8616.18,2917.32,1462.6,59.24,16.7
12/11/2019,13579.92,3257650000,13522.03423,13302.98818,13129.10551,-0.346320155,-1.357666319,NYSE,1.47,1.32,1.11,1.31,97.16,108.76,70.3,8.79,23391.86,8654.05,2924.42,1475,58.76,16.85
12/12/2019,13697.41,4003200000,13553.92073,13318.4557,13140.35907,-1.005299542,-2.114341324,NYSE,1.46,1.32,1.11,1.32,97.4,108.55,70,9.01,23424.81,8717.32,2915.7,1472.3,59.18,16.95
12/13/2019,13697.34,3757650000,13579.99696,13333.31391,13151.38839,-0.65501769,-2.257518613,NYSE,1.44,1.32,1.12,1.35,97.17,109.41,70.2,8.94,24023.1,8734.88,2967.68,1475.6,60.07,17.01
12/16/2019,13795.15,4070200000,13619.1157,13351.42513,13164.13615,-1.811796175,-2.954154177,NYSE,1.45,1.32,1.11,1.34,97.07,109.4,71.2,8.95,23952.35,8814.23,2984.39,1480.5,60.21,17.11
12/17/2019,13795.35,3842940000,13651.1583,13368.83395,13176.63543,-2.515992708,-2.974190579,NYSE,1.45,1.32,1.11,1.33,97.21,109.58,71.45,9.04,24066.12,8823.36,3022.42,1480.6,60.94,17.07
12/18/2019,13799.21,4029950000,13678.07679,13385.71144,13188.96364,-3.138730406,-2.950966034,NYSE,1.46,1.32,1.12,1.31,97.41,109.52,71.4,8.9,23934.43,8827.74,3017.04,1478.7,60.93,17.05
12/19/2019,13831.67,3784360000,13706.00283,13403.20001,13201.6905,-2.701770647,-2.44880047,NYSE,1.46,1.31,1.11,1.31,97.42,109.55,71.85,8.87,23864.85,8887.22,3017.07,1478.2,61.22,17.15
12/20/2019,13889.25,6457480000,13739.32049,13422.26079,13215.30554,-2.929963821,-2.919092104,NYSE,1.45,1.31,1.11,1.3,97.71,109.38,73.05,8.85,23816.63,8924.96,3004.94,1474.7,60.44,17.22
12/23/2019,13899.99,3064530000,13768.53313,13440.99527,13228.86365,-2.242447656,-3.119714475,NYSE,1.45,1.31,1.11,1.3,97.66,109.5,73.55,8.83,23821.11,8945.65,2962.75,1488.7,60.52,17.5
12/24/2019,13895.14,1296530000,13791.55256,13458.80487,13242.05724,-2.447402473,-3.424506698,NYSE,1.44,1.31,1.11,1.29,97.65,109.38,73.5,8.73,23830.58,8952.88,2982.68,1499.1,61.11,17.85
12/27/2019,13944.14,2429150000,13819.29573,13477.83762,13255.95987,-2.860197904,-3.856243555,NYSE,1.44,1.31,1.11,1.3,96.92,109.54,73.6,8.86,23837.72,9006.62,3005.04,1518.1,61.72,17.94
12/30/2019,13876.15,3021720000,13829.63287,13493.45771,13268.24086,-2.134814051,-3.13631663,NYSE,1.43,1.31,1.12,1.31,96.74,109.43,73.1,8.71,23656.62,8945.99,3040.02,1518.6,61.68,18
1/6/2020,13941.8,3702460000,13850.0269,13511.03976,13281.57867,-1.752930038,-2.932978525,NYSE,1.44,1.3,1.12,1.31,96.67,107.96,74.3,8.77,23204.86,9071.47,3083.41,1568.8,63.27,18.18
1/7/2020,13898.45,3435910000,13858.8311,13526.23232,13293.79394,-1.446995888,-2.437250197,NYSE,1.44,1.3,1.12,1.32,96.98,108.41,74.45,8.84,23575.72,9068.58,3104.8,1574.3,62.7,18.39
1/8/2020,13934.44,3726840000,13872.57817,13542.24047,13306.48,-0.9996096,-2.3454118,NYSE,1.46,1.3,1.12,1.31,97.3,108.02,75.5,8.99,23204.76,9129.24,3066.89,1560.2,59.61,18.17
1/9/2020,13997.65,3641230000,13895.3185,13560.09966,13320.16653,-1.445242594,-3.232256843,NYSE,1.45,1.3,1.11,1.31,97.45,109.03,76.6,9.03,23739.87,9203.43,3094.88,1554.3,59.56,17.94
1/10/2020,13957.97,3214580000,13906.70968,13575.70242,13332.79631,-1.137414681,-3.651748786,NYSE,1.46,1.31,1.11,1.31,97.36,109.51,77.05,9.06,23850.57,9178.86,3092.29,1557.5,59.04,18.11
1/14/2020,14037.13,3687620000,13930.42247,13593.79762,13346.74351,-1.463689515,-4.780464383,NYSE,1.45,1.31,1.11,1.3,97.37,109.99,77.05,9.14,24025.17,9251.33,3106.82,1544.6,58.23,17.74
1/15/2020,14053.23,3721490000,13952.75111,13611.81458,13360.73334,-1.166849187,-4.235752208,NYSE,1.45,1.31,1.11,1.3,97.23,109.85,76.95,9.14,23916.58,9258.7,3090.04,1554,57.81,17.99
1/16/2020,14141.78,3540580000,13987.12,13632.59753,13376.19961,-1.70975648,-4.663345067,NYSE,1.45,1.3,1.12,1.3,97.32,109.88,77.6,8.97,23933.13,9357.13,3074.08,1550.5,58.52,17.94
1/17/2020,14183.2,3726220000,14022.77091,13654.18979,13392.17982,-2.030994416,-4.194469513,NYSE,1.45,1.3,1.11,1.31,97.61,110.18,78,8.94,24041.26,9388.94,3075.5,1558.8,58.54,18.07
1/21/2020,14109.98,4104840000,14038.62711,13672.06391,13406.39368,-1.175338307,-3.93274831,NYSE,1.45,1.3,1.11,1.3,97.53,110.17,78.15,8.95,23864.56,9370.81,3052.14,1556.4,58.34,17.81
1/22/2020,14110.24,3623780000,14051.64763,13689.24729,13420.33123,-1.659007926,-4.003688102,NYSE,1.46,1.31,1.11,1.3,97.53,109.91,78.95,9,24031.35,9383.77,3060.75,1556.7,56.74,17.83
1/23/2020,14102.04,3766710000,14060.80988,13705.43524,13433.83042,-1.136289501,-3.702443051,NYSE,1.46,1.31,1.11,1.31,97.69,109.73,78.6,9.23,23795.44,9402.48,2976.53,1571.6,55.59,17.83
2/3/2020,13677.92,3760460000,13991.19354,13704.35621,13438.66387,1.61230655,0.142492426,NYSE,1.49,1.32,1.11,1.32,97.8,108.37,79,8.89,22971.94,9273.4,2746.61,1582.4,50.11,17.67
2/4/2020,13862.84,3996900000,13967.85653,13710.57126,13447.0634,0.516488685,-1.193839069,NYSE,1.49,1.33,1.11,1.3,97.96,108.61,80.6,9.21,23084.59,9467.97,2783.29,1555.5,49.61,17.56
2/5/2020,14024.86,4121480000,13978.2208,13722.89631,13458.50492,-0.194012632,-1.637877312,NYSE,1.49,1.33,1.1,1.3,98.27,109.45,80.05,9.27,23319.56,9508.68,2818.09,1562.8,50.75,17.6
2/6/2020,14034.95,3887250000,13988.5352,13735.13371,13469.91967,-0.548487882,-1.707166752,NYSE,1.48,1.33,1.1,1.3,98.5,109.81,80.15,9.28,23873.59,9572.15,2866.51,1570,50.95,17.82
2/7/2020,13931.93,3733920000,13978.24334,13742.85121,13479.06839,0.755099975,-0.952631832,NYSE,1.49,1.33,1.1,1.29,98.68,109.97,80.45,9.27,23827.98,9520.51,2875.96,1568.6,50.32,17.69
2/10/2020,13984.48,3462730000,13979.37728,13752.32685,13489.07654,0.49161642,-1.092711349,NYSE,1.5,1.33,1.09,1.29,98.83,109.64,80.2,9.19,23685.98,9628.39,2890.49,1579.5,49.57,17.79
2/12/2020,14136.98,3930910000,14008.03232,13767.41129,13501.90631,0.033953504,-1.752354463,NYSE,1.49,1.33,1.09,1.3,99.05,109.84,81.2,9.27,23861.21,9725.96,2926.9,1571.6,51.17,17.5
2/13/2020,14099.04,3500890000,14024.57917,13780.41633,13513.73074,0.596920074,-1.41179825,NYSE,1.49,1.33,1.09,1.3,99.07,109.85,81.5,9.19,23827.73,9711.97,2906.07,1578.8,51.42,17.62
2/14/2020,14097.34,3419700000,14037.80841,13792.84471,13525.28736,0.089662305,-1.43431314,NYSE,1.49,1.33,1.08,1.3,99.12,109.76,80.85,9.07,23687.59,9731.18,2917.01,1582.7,52.05,17.73
2/18/2020,14039.01,3750400000,14038.02688,13802.49825,13535.46009,0.507371959,-0.6757599,NYSE,1.49,1.32,1.08,1.3,99.46,109.83,81.4,8.83,23193.8,9732.74,2984.97,1600,52.05,18.19
2/19/2020,14087.13,3614200000,14046.95472,13813.66028,13546.38424,0.105841289,-1.497679087,NYSE,1.49,1.33,1.08,1.3,99.6,109.92,82.25,8.77,23400.7,9817.18,2975.4,1611.8,53.29,18.31
2/20/2020,14061.48,4019180000,14049.59568,13823.3787,13556.58416,-2.72773563,-0.851119512,NYSE,1.5,1.32,1.08,1.29,99.87,111.21,81.05,8.82,23479.15,9750.97,3030.15,1620.5,53.78,18.32
2/21/2020,13975.78,3908780000,14036.17465,13829.35522,13564.88507,-0.80811232,-0.553314377,NYSE,1.51,1.33,1.08,1.29,99.26,111.95,81,8.74,23386.74,9576.59,3039.67,1644.6,53.38,18.53
2/25/2020,13143.73,5596760000,13873.91199,13802.46796,13556.54536,6.70380478,6.015872207,NYSE,1.51,1.33,1.08,1.29,98.97,110.86,78.9,8.38,22605.41,8965.61,3013.05,1650,49.9,18.19
2/26/2020,13046.62,5484650000,13723.49526,13772.82686,13546.44783,7.575372012,7.289474209,NYSE,1.51,1.33,1.09,1.3,99,110.29,79.1,8.48,22426.19,8980.78,2987.93,1643.1,48.73,17.83
2/27/2020,12547.25,7064710000,13509.63249,13724.76503,13526.66173,11.03572496,11.24326048,NYSE,1.53,1.33,1.09,1.29,98.44,110.36,77.6,8.27,21948.23,8566.48,2991.33,1642.5,47.09,17.74
2/28/2020,12380.97,8569570000,13304.42113,13672.06718,13503.97477,12.95140849,13.37665789,NYSE,1.52,1.34,1.1,1.29,98.13,109.66,75.25,8.24,21142.96,8567.37,2880.3,1564.1,44.76,16.46
3/2/2020,12827.99,6381330000,13217.79728,13638.96612,13490.58893,10.20417072,9.55130149,NYSE,1.53,1.34,1.11,1.28,97.36,107.7,76.3,8.33,21344.08,8952.17,2970.93,1592.3,46.75,16.74
3/3/2020,12542.74,6376510000,13095.0596,13595.97686,13471.81965,12.40797465,12.74872954,NYSE,1.53,1.33,1.11,1.28,97.15,108.49,78.6,8.25,21082.73,8684.09,2992.9,1642.1,47.18,17.19
3/4/2020,13009.96,5073020000,13079.58694,13572.9958,13462.67391,8.35805798,9.018013891,NYSE,1.52,1.34,1.12,1.28,97.34,107.04,79.1,8.5,21100.06,9018.09,3011.67,1643,46.78,17.25
3/5/2020,12593.03,5579290000,12991.12204,13534.56577,13445.45324,11.48238351,12.04594923,NYSE,1.51,1.34,1.11,1.29,96.82,107.68,79.95,8.29,21329.12,8738.59,3071.68,1666.4,45.9,17.39
3/6/2020,12352.03,6555240000,12874.92349,13488.19182,13423.80129,14.04708376,14.23417851,NYSE,1.51,1.34,1.12,1.3,95.95,106.25,75.5,8.38,20749.75,8575.62,3034.51,1672.4,41.28,17.26
3/9/2020,11298.43,8441290000,12588.28831,13402.31881,13381.71473,24.45516766,24.8141556,NYSE,1.51,1.36,1.14,1.31,94.9,103.94,73.4,8.13,19698.76,7950.68,2943.29,1675.7,31.13,17.05
3/10/2020,11793.27,7642040000,12443.73953,13339.21885,13350.26038,18.50640238,15.9807246,NYSE,1.52,1.37,1.14,1.31,96.41,103.11,70.5,8.55,19867.12,8344.25,2996.76,1659.1,34.36,16.96
3/11/2020,11177.29,7431200000,12213.47598,13254.43733,13307.23127,17.5931733,24.02684372,NYSE,1.54,1.37,1.13,1.29,96.51,105.03,71.6,8.79,19416.06,7952.05,2968.52,1642.3,32.98,16.78
3/12/2020,10060.76,8850810000,11822.07307,13129.19508,13242.94471,29.6782748,39.4015959,NYSE,1.54,1.38,1.13,1.28,97.47,104.55,67.85,8.02,18559.63,7201.8,2923.49,1590.3,31.5,16.01
3/13/2020,10851.74,8299070000,11645.64888,13039.88312,13195.59412,15.62431463,29.33363682,NYSE,1.59,1.39,1.12,1.26,98.75,104.61,67.75,7.92,17431.05,7874.88,2887.43,1516.7,31.73,14.5
3/16/2020,9567.53,7805450000,11267.80908,12903.71241,13123.75126,29.40612676,45.61678929,NYSE,1.62,1.38,1.12,1.24,98.09,106.69,62.05,7.76,17002.04,6904.59,2789.25,1486.5,28.7,12.82
3/17/2020,10063.36,8370250000,11048.81834,12792.32604,13063.14946,27.47223591,38.96432206,NYSE,1.64,1.4,1.12,1.23,99.58,106.18,62.8,8.39,17011.53,7334.78,2779.64,1524.9,26.95,12.5
3/18/2020,9384.6,8799300000,10746.23319,12658.68972,12990.30689,33.65236664,50.64019777,NYSE,1.67,1.42,1.1,1.21,101.16,107.38,58,8.57,16726.55,6989.84,2728.76,1477.9,20.37,11.77
3/19/2020,9461.31,7956100000,10512.61079,12533.30228,12920.42577,37.50696257,49.01784214,NYSE,1.72,1.44,1.1,1.16,102.76,108.36,56.7,8.8,16552.83,7150.58,2702.13,1479.3,25.22,12.13
3/23/2020,8777.38,7411380000,10197.11428,12386.01121,12838.38526,43.47140035,60.60988587,NYSE,1.74,1.45,1.07,1.16,102.49,110.46,60.2,8.41,16887.78,6860.67,2660.17,1572.7,23.36,13.26
3/24/2020,9658.32,7563150000,10099.15169,12279.04293,12775.41367,27.89004713,45.35664588,NYSE,1.7,1.45,1.08,1.16,101.74,110.83,67.05,8.4,18092.35,7417.86,2722.44,1660.2,24.01,14.26
3/25/2020,9961.38,8300010000,10074.10229,12188.15419,12719.69023,13.42233707,41.41745421,NYSE,1.67,1.44,1.08,1.18,101.05,111.12,78,8.06,19546.63,7384.3,2781.59,1634.3,24.49,14.87
3/26/2020,10536.28,7766990000,10158.1346,12123.37481,12676.45438,11.93011196,33.45772891,NYSE,1.69,1.42,1.09,1.19,99.42,110.88,72,8.51,18664.6,7797.54,2764.91,1660.3,22.6,14.68
3/27/2020,10187.21,6201670000,10163.42104,12047.44678,12627.16241,9.718853347,37.18947582,NYSE,1.64,1.4,1.1,1.22,98.37,109.11,67.1,8.39,19389.43,7502.38,2772.2,1623.9,21.51,14.53
3/30/2020,10434.74,5751120000,10212.75176,11984.20337,12583.74811,-3.583989635,25.96126018,NYSE,1.62,1.4,1.11,1.25,99.18,107.41,67,8.71,19084.97,7774.15,2747.21,1643.2,20.09,14.13
3/31/2020,10301.87,6576210000,10228.95507,11918.22952,12538.5624,5.337574635,26.64322109,NYSE,1.62,1.42,1.1,1.24,99.05,108.04,67.8,8.61,18917.01,7700.1,2750.3,1583.4,20.48,14.16
4/1/2020,9844.85,5964000000,10159.11779,11836.92052,12485.22156,-2.81690427,27.44988497,NYSE,1.63,1.41,1.1,1.24,99.67,107.51,66.15,8.48,18065.41,7360.58,2734.52,1591.4,20.31,13.98
4/2/2020,10062.37,6464190000,10141.52728,11767.3303,12437.24431,0.009838636,23.04228527,NYSE,1.64,1.42,1.1,1.24,100.18,107.26,65.5,8.79,17818.72,7487.31,2780.64,1637.7,25.32,14.65
4/3/2020,9880.63,6096970000,10094.09141,11693.34205,12386.61828,-5.020226443,29.82967685,NYSE,1.65,1.41,1.08,1.24,100.58,108,68.2,8.98,17820.19,7373.08,2763.99,1633.7,28.34,14.49
4/7/2020,10537.04,7050410000,10174.62752,11647.99687,12349.99297,-10.20903404,19.03475739,NYSE,1.63,1.41,1.08,1.22,99.98,109.11,71.95,9.55,18950.18,7887.26,2820.76,1683.7,23.63,15.48
4/8/2020,10902.59,5875710000,10306.98433,11618.76523,12321.33152,-19.4927077,19.32907685,NYSE,1.63,1.4,1.09,1.23,100.12,108.65,71.7,9.73,19353.24,8090.9,2815.37,1684.3,25.09,15.21
4/9/2020,11136.61,7899550000,10457.82536,11599.85718,12297.87169,-13.27414716,13.07776783,NYSE,1.6,1.4,1.09,1.24,99.52,108.92,72,9.62,19345.77,8153.58,2825.9,1736.2,22.76,16.05
4/14/2020,11172.2,5615730000,10587.71166,11583.08631,12275.58116,-10.83779381,10.56040887,NYSE,1.56,1.39,1.09,1.25,98.89,107.62,71.95,9.57,19638.81,8515.74,2827.28,1768.9,20.11,16.13
4/15/2020,10843.92,5208000000,10634.295,11554.0994,12247.23144,-2.836981461,4.191380977,NYSE,1.55,1.39,1.1,1.26,99.46,107.1,71.8,9.53,19550.09,8393.18,2811.17,1740.2,19.87,15.51
