,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
196,0.0,39.53336,0.0,219.13821,0.0,264.1168,0.0,0.0,0.0,0.0,0.0,86.90847,219.19853,273.90567,0.0,0.0,0.0,0.0,0.0,30.844873,0.0,423.57285,0.0,0.0,0.0,0.0,0.0,256.82022,0.0,293.69028,0.0,0.0,0.0,0.0,11.242625,501.7142,648.3385,487.38724,0.0,0.0
197,0.0,0.0,0.0,239.18295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.22293,0.0,214.29572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.32876,0.0,0.0,0.0,0.0,0.0,335.72513,0.0,402.27945,0.0,0.0,0.0,0.0,94.14255,445.3151,758.53595,515.5216,0.0,0.0
198,0.0,0.0,0.0,614.3342,0.0,324.22232,0.0,0.0,0.0,0.0,0.0,573.9778,0.0,500.90884,0.0,0.0,0.0,0.0,0.0,338.51175,0.0,623.81104,0.0,0.0,0.0,0.0,0.0,806.324,0.0,182.53873,0.0,0.0,0.0,0.0,133.34753,703.10535,841.92224,407.24265,0.0,409.5457
199,0.0,0.0,0.0,528.76074,415.31104,0.0,0.0,0.0,0.0,0.0,0.0,533.84283,0.0,538.2836,293.9201,0.0,0.0,61.178123,0.0,365.8406,9.819258,368.0706,0.0,0.0,0.0,0.0,0.0,501.1465,0.0,0.0,0.0,0.0,0.0,0.0,426.44302,797.85974,669.7804,613.8515,0.0,118.4188
200,0.0,0.0,0.0,219.13821,219.19853,273.90567,0.0,0.0,0.0,0.0,0.0,31.185205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.67068,0.0,423.57285,0.0,0.0,0.0,0.0,0.0,370.13467,648.3385,0.0,0.0,0.0,0.0,0.0,11.242625,501.7142,0.0,487.38724,0.0,0.0
201,0.0,0.0,0.0,213.22293,0.0,214.29572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.32876,0.0,0.0,0.0,0.0,0.0,335.72513,0.0,402.27945,0.0,0.0,0.0,0.0,94.14255,327.19742,758.53595,515.5216,0.0,0.0,0.0,54.254723,0.0,445.3151,72.52806,203.7974,0.0,0.0
202,0.0,0.0,0.0,573.9778,0.0,500.90884,0.0,0.0,0.0,0.0,0.0,168.17593,0.0,623.81104,0.0,0.0,0.0,0.0,0.0,470.18655,0.0,182.53873,0.0,0.0,0.0,0.0,133.34753,806.324,841.92224,407.24265,0.0,409.5457,0.0,80.1097,0.0,533.8231,205.00743,20.072014,0.0,0.0
203,0.0,0.0,0.0,533.84283,415.31104,538.2836,0.0,0.0,0.0,61.178123,0.0,365.8406,9.819258,368.0706,293.9201,0.0,0.0,0.0,0.0,448.4833,0.0,85.32992,0.0,0.0,0.0,0.0,426.44302,797.85974,669.7804,613.8515,0.0,118.4188,0.0,0.0,185.10472,401.9003,411.26584,171.01364,0.0,0.0
204,0.0,0.0,0.0,86.90847,219.19853,273.90567,0.0,0.0,0.0,0.0,0.0,30.844873,0.0,423.57285,0.0,0.0,0.0,0.0,0.0,256.82022,0.0,293.69028,0.0,0.0,0.0,0.0,11.242625,501.7142,648.3385,487.38724,0.0,0.0,0.0,0.0,399.32986,13.164087,287.281,404.464,0.0,46.85117
205,0.0,0.0,0.0,213.22293,0.0,214.29572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.32876,0.0,0.0,0.0,0.0,0.0,335.72513,0.0,402.27945,0.0,0.0,0.0,0.0,94.14255,445.3151,758.53595,515.5216,0.0,0.0,0.0,54.254723,0.0,195.30789,31.69493,400.87262,0.0,0.0
206,0.0,0.0,0.0,573.9778,0.0,500.90884,0.0,0.0,0.0,0.0,0.0,338.51175,0.0,623.81104,0.0,0.0,0.0,0.0,0.0,806.324,0.0,182.53873,0.0,0.0,0.0,0.0,133.34753,703.10535,841.92224,407.24265,0.0,409.5457,0.0,80.1097,0.0,132.9653,205.00743,359.44553,0.0,0.0
207,0.0,0.0,0.0,533.84283,0.0,538.2836,293.9201,0.0,0.0,61.178123,0.0,365.8406,9.819258,368.0706,0.0,0.0,0.0,0.0,0.0,501.1465,0.0,0.0,0.0,0.0,0.0,0.0,426.44302,797.85974,669.7804,613.8515,0.0,118.4188,0.0,0.0,185.10472,214.73624,411.26584,565.298,0.0,0.0
208,0.0,0.0,0.0,31.185205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.67068,0.0,423.57285,0.0,0.0,0.0,0.0,0.0,370.13467,648.3385,0.0,0.0,0.0,0.0,0.0,11.242625,501.7142,0.0,487.38724,0.0,0.0,0.0,0.0,399.32986,21.298487,287.281,404.464,0.0,46.85117
209,0.0,0.0,0.0,0.0,0.0,103.32876,0.0,0.0,0.0,0.0,0.0,335.72513,0.0,402.27945,0.0,0.0,0.0,0.0,94.14255,327.19742,758.53595,515.5216,0.0,0.0,0.0,54.254723,0.0,445.3151,72.52806,203.7974,0.0,0.0,0.0,0.0,0.0,79.429405,0.0,400.87262,0.0,0.0
210,0.0,0.0,0.0,168.17593,0.0,623.81104,0.0,0.0,0.0,0.0,0.0,470.18655,0.0,182.53873,0.0,0.0,0.0,0.0,133.34753,806.324,841.92224,407.24265,0.0,409.5457,0.0,80.1097,0.0,533.8231,205.00743,20.072014,0.0,0.0,0.0,0.0,0.0,370.28134,0.0,359.44553,0.0,0.0
211,0.0,61.178123,0.0,365.8406,9.819258,368.0706,293.9201,0.0,0.0,0.0,0.0,448.4833,0.0,85.32992,0.0,0.0,0.0,0.0,426.44302,797.85974,669.7804,613.8515,0.0,118.4188,0.0,0.0,185.10472,401.9003,411.26584,171.01364,0.0,0.0,0.0,0.0,0.0,302.19455,0.0,565.298,0.0,0.0
212,0.0,0.0,0.0,30.844873,0.0,423.57285,0.0,0.0,0.0,0.0,0.0,256.82022,0.0,293.69028,0.0,0.0,0.0,0.0,11.242625,501.7142,648.3385,487.38724,0.0,0.0,0.0,0.0,399.32986,13.164087,287.281,404.464,0.0,46.85117,0.0,0.0,0.0,769.7544,0.0,302.98514,0.0,0.0
213,0.0,0.0,0.0,0.0,0.0,103.32876,0.0,0.0,0.0,0.0,0.0,335.72513,0.0,402.27945,0.0,0.0,0.0,0.0,94.14255,445.3151,758.53595,515.5216,0.0,0.0,0.0,54.254723,0.0,195.30789,31.69493,400.87262,0.0,0.0,0.0,0.0,0.0,520.44135,0.0,0.0,0.0,0.0
214,0.0,0.0,0.0,338.51175,0.0,623.81104,0.0,0.0,0.0,0.0,0.0,806.324,0.0,182.53873,0.0,0.0,0.0,0.0,133.34753,703.10535,841.92224,407.24265,0.0,409.5457,0.0,80.1097,0.0,132.9653,205.00743,359.44553,0.0,0.0,0.0,0.0,324.92075,370.28134,612.35004,161.61429,0.0,0.0
215,0.0,61.178123,0.0,365.8406,9.819258,368.0706,0.0,0.0,0.0,0.0,0.0,501.1465,0.0,0.0,0.0,0.0,0.0,0.0,426.44302,797.85974,669.7804,613.8515,0.0,118.4188,0.0,0.0,185.10472,214.73624,411.26584,565.298,0.0,0.0,0.0,0.0,473.57828,302.19455,733.9309,177.24039,0.0,0.0
216,0.0,0.0,0.0,205.67068,0.0,423.57285,0.0,0.0,0.0,0.0,0.0,370.13467,648.3385,0.0,0.0,0.0,0.0,0.0,11.242625,501.7142,0.0,487.38724,0.0,0.0,0.0,0.0,399.32986,21.298487,287.281,404.464,0.0,46.85117,0.0,0.0,328.46457,769.7544,523.21313,84.70159,0.0,0.0
217,0.0,0.0,0.0,335.72513,0.0,402.27945,0.0,0.0,0.0,0.0,94.14255,327.19742,758.53595,515.5216,0.0,0.0,0.0,54.254723,0.0,445.3151,72.52806,203.7974,0.0,0.0,0.0,0.0,0.0,79.429405,0.0,400.87262,0.0,0.0,0.0,0.0,336.41498,520.44135,666.7687,184.27844,0.0,105.37606
218,0.0,0.0,0.0,470.18655,0.0,182.53873,0.0,0.0,0.0,0.0,133.34753,806.324,841.92224,407.24265,0.0,409.5457,0.0,80.1097,0.0,533.8231,205.00743,20.072014,0.0,0.0,0.0,0.0,0.0,370.28134,0.0,359.44553,0.0,0.0,0.0,0.0,324.92075,462.4914,612.35004,161.61429,0.0,119.36349
219,0.0,0.0,0.0,448.4833,0.0,85.32992,0.0,0.0,0.0,0.0,426.44302,797.85974,669.7804,613.8515,0.0,118.4188,0.0,0.0,185.10472,401.9003,411.26584,171.01364,0.0,0.0,0.0,0.0,0.0,302.19455,0.0,565.298,0.0,0.0,0.0,162.83456,473.57828,244.72934,733.9309,217.63614,0.0,124.60507
220,0.0,0.0,0.0,256.82022,0.0,293.69028,0.0,0.0,0.0,0.0,11.242625,501.7142,648.3385,487.38724,0.0,0.0,0.0,0.0,399.32986,13.164087,287.281,404.464,0.0,46.85117,0.0,0.0,0.0,769.7544,0.0,302.98514,0.0,0.0,0.0,528.6146,516.10767,359.02536,742.75165,254.91368,0.0,72.829124
221,0.0,0.0,0.0,335.72513,0.0,402.27945,0.0,0.0,0.0,0.0,94.14255,445.3151,758.53595,515.5216,0.0,0.0,0.0,54.254723,0.0,195.30789,31.69493,400.87262,0.0,0.0,0.0,0.0,0.0,520.44135,0.0,0.0,0.0,0.0,0.0,260.75113,336.41498,283.2997,666.7687,273.3489,0.0,268.04224
222,0.0,0.0,0.0,806.324,0.0,182.53873,0.0,0.0,0.0,0.0,133.34753,703.10535,841.92224,407.24265,0.0,409.5457,0.0,80.1097,0.0,132.9653,205.00743,359.44553,0.0,0.0,0.0,0.0,324.92075,370.28134,612.35004,161.61429,0.0,0.0,0.0,0.0,0.0,462.4914,209.83174,21.03347,0.0,119.36349
223,0.0,0.0,0.0,501.1465,0.0,0.0,0.0,0.0,0.0,0.0,426.44302,797.85974,669.7804,613.8515,0.0,118.4188,0.0,0.0,185.10472,214.73624,411.26584,565.298,0.0,0.0,0.0,0.0,473.57828,302.19455,733.9309,177.24039,0.0,0.0,0.0,162.83456,0.0,25.695093,278.09497,217.63614,0.0,124.60507
224,0.0,0.0,0.0,370.13467,648.3385,0.0,0.0,0.0,0.0,0.0,11.242625,501.7142,0.0,487.38724,0.0,0.0,0.0,0.0,399.32986,21.298487,287.281,404.464,0.0,46.85117,0.0,0.0,328.46457,769.7544,523.21313,84.70159,0.0,0.0,0.0,528.6146,516.10767,389.45493,742.75165,254.91368,0.0,72.829124
225,0.0,0.0,94.14255,327.19742,758.53595,515.5216,0.0,0.0,0.0,54.254723,0.0,445.3151,72.52806,203.7974,0.0,0.0,0.0,0.0,0.0,79.429405,0.0,400.87262,0.0,0.0,0.0,0.0,336.41498,520.44135,666.7687,184.27844,0.0,105.37606,0.0,260.75113,0.0,0.0,164.40694,273.3489,0.0,268.04224
226,0.0,0.0,133.34753,806.324,841.92224,407.24265,0.0,409.5457,0.0,80.1097,0.0,533.8231,205.00743,20.072014,0.0,0.0,0.0,0.0,0.0,370.28134,0.0,359.44553,0.0,0.0,0.0,0.0,324.92075,462.4914,612.35004,161.61429,0.0,119.36349,0.0,0.0,0.0,264.16843,0.0,0.0,0.0,0.0
227,0.0,0.0,426.44302,797.85974,669.7804,613.8515,0.0,118.4188,0.0,0.0,185.10472,401.9003,411.26584,171.01364,0.0,0.0,0.0,0.0,0.0,302.19455,0.0,565.298,0.0,0.0,0.0,162.83456,473.57828,244.72934,733.9309,217.63614,0.0,124.60507,0.0,0.0,0.0,350.06583,0.0,21.460258,0.0,0.0
228,0.0,0.0,11.242625,501.7142,648.3385,487.38724,0.0,0.0,0.0,0.0,399.32986,13.164087,287.281,404.464,0.0,46.85117,0.0,0.0,0.0,769.7544,0.0,302.98514,0.0,0.0,0.0,528.6146,516.10767,359.02536,742.75165,254.91368,0.0,72.829124,0.0,0.0,0.0,389.45493,0.0,0.0,0.0,0.0
229,0.0,0.0,94.14255,445.3151,758.53595,515.5216,0.0,0.0,0.0,54.254723,0.0,195.30789,31.69493,400.87262,0.0,0.0,0.0,0.0,0.0,520.44135,0.0,0.0,0.0,0.0,0.0,260.75113,336.41498,283.2997,666.7687,273.3489,0.0,268.04224,0.0,23.965357,0.0,866.355,0.0,0.0,0.0,0.0
230,0.0,0.0,133.34753,703.10535,841.92224,407.24265,0.0,409.5457,0.0,80.1097,0.0,132.9653,205.00743,359.44553,0.0,0.0,0.0,0.0,324.92075,370.28134,612.35004,161.61429,0.0,0.0,0.0,0.0,0.0,462.4914,209.83174,21.03347,0.0,119.36349,0.0,0.0,0.0,493.62784,0.0,0.0,0.0,0.0
231,0.0,0.0,426.44302,797.85974,669.7804,613.8515,0.0,118.4188,0.0,0.0,185.10472,214.73624,411.26584,565.298,0.0,0.0,0.0,0.0,473.57828,302.19455,733.9309,177.24039,0.0,0.0,0.0,162.83456,0.0,25.695093,278.09497,217.63614,0.0,124.60507,0.0,0.0,826.31067,350.06583,84.446365,0.0,0.0,0.0
232,0.0,0.0,11.242625,501.7142,0.0,487.38724,0.0,0.0,0.0,0.0,399.32986,21.298487,287.281,404.464,0.0,46.85117,0.0,0.0,328.46457,769.7544,523.21313,84.70159,0.0,0.0,0.0,528.6146,516.10767,389.45493,742.75165,254.91368,0.0,72.829124,0.0,0.0,1004.53613,199.20444,504.75162,425.6657,0.0,0.0
233,0.0,54.254723,0.0,445.3151,72.52806,203.7974,0.0,0.0,0.0,0.0,0.0,79.429405,0.0,400.87262,0.0,0.0,0.0,0.0,336.41498,520.44135,666.7687,184.27844,0.0,105.37606,0.0,260.75113,0.0,0.0,164.40694,273.3489,0.0,268.04224,0.0,23.965357,1021.1844,866.355,678.6629,69.87405,0.0,434.76556
234,0.0,80.1097,0.0,533.8231,205.00743,20.072014,0.0,0.0,0.0,0.0,0.0,370.28134,0.0,359.44553,0.0,0.0,0.0,0.0,324.92075,462.4914,612.35004,161.61429,0.0,119.36349,0.0,0.0,0.0,264.16843,0.0,0.0,0.0,0.0,0.0,0.0,999.59924,493.62784,545.84174,120.33242,0.0,288.26743
235,0.0,0.0,185.10472,401.9003,411.26584,171.01364,0.0,0.0,0.0,0.0,0.0,302.19455,0.0,565.298,0.0,0.0,0.0,162.83456,473.57828,244.72934,733.9309,217.63614,0.0,124.60507,0.0,0.0,0.0,350.06583,0.0,21.460258,0.0,0.0,0.0,121.94854,826.31067,0.0,97.7746,338.82077,0.0,178.2107
236,0.0,0.0,399.32986,13.164087,287.281,404.464,0.0,46.85117,0.0,0.0,0.0,769.7544,0.0,302.98514,0.0,0.0,0.0,528.6146,516.10767,359.02536,742.75165,254.91368,0.0,72.829124,0.0,0.0,0.0,389.45493,0.0,0.0,0.0,0.0,0.0,113.11974,1004.53613,128.077,504.75162,425.6657,0.0,0.0
237,0.0,54.254723,0.0,195.30789,31.69493,400.87262,0.0,0.0,0.0,0.0,0.0,520.44135,0.0,0.0,0.0,0.0,0.0,260.75113,336.41498,283.2997,666.7687,273.3489,0.0,268.04224,0.0,23.965357,0.0,866.355,0.0,0.0,0.0,0.0,0.0,0.0,1021.1844,62.963284,678.6629,222.88219,0.0,434.76556
238,0.0,80.1097,0.0,132.9653,205.00743,359.44553,0.0,0.0,0.0,0.0,324.92075,370.28134,612.35004,161.61429,0.0,0.0,0.0,0.0,0.0,462.4914,209.83174,21.03347,0.0,119.36349,0.0,0.0,0.0,493.62784,0.0,0.0,0.0,0.0,0.0,0.0,999.59924,194.56735,545.84174,120.33242,0.0,288.26743
239,0.0,0.0,185.10472,214.73624,411.26584,565.298,0.0,0.0,0.0,0.0,473.57828,302.19455,733.9309,177.24039,0.0,0.0,0.0,162.83456,0.0,25.695093,278.09497,217.63614,0.0,124.60507,0.0,0.0,826.31067,350.06583,84.446365,0.0,0.0,0.0,0.0,121.94854,46.781734,158.40915,97.7746,338.82077,0.0,178.2107
240,0.0,0.0,399.32986,21.298487,287.281,404.464,0.0,46.85117,0.0,0.0,328.46457,769.7544,523.21313,84.70159,0.0,0.0,0.0,528.6146,516.10767,389.45493,742.75165,254.91368,0.0,72.829124,0.0,0.0,1004.53613,199.20444,504.75162,425.6657,0.0,0.0,0.0,113.11974,0.0,128.077,0.0,107.37194,0.0,0.0
241,0.0,0.0,0.0,79.429405,0.0,400.87262,0.0,0.0,0.0,0.0,336.41498,520.44135,666.7687,184.27844,0.0,105.37606,0.0,260.75113,0.0,0.0,164.40694,273.3489,0.0,268.04224,0.0,23.965357,1021.1844,866.355,678.6629,69.87405,0.0,434.76556,0.0,0.0,0.0,0.0,0.0,222.88219,0.0,0.0
242,0.0,0.0,0.0,370.28134,0.0,359.44553,0.0,0.0,0.0,0.0,324.92075,462.4914,612.35004,161.61429,0.0,119.36349,0.0,0.0,0.0,264.16843,0.0,0.0,0.0,0.0,0.0,0.0,999.59924,493.62784,545.84174,120.33242,0.0,288.26743,0.0,138.06519,0.0,223.52078,0.0,25.23568,0.0,0.0
243,0.0,0.0,0.0,302.19455,0.0,565.298,0.0,0.0,0.0,162.83456,473.57828,244.72934,733.9309,217.63614,0.0,124.60507,0.0,0.0,0.0,350.06583,0.0,21.460258,0.0,0.0,0.0,121.94854,826.31067,0.0,97.7746,338.82077,0.0,178.2107,0.0,172.8935,0.0,158.40915,28.792768,111.31458,0.0,0.0
244,0.0,0.0,0.0,769.7544,0.0,302.98514,0.0,0.0,0.0,528.6146,516.10767,359.02536,742.75165,254.91368,0.0,72.829124,0.0,0.0,0.0,389.45493,0.0,0.0,0.0,0.0,0.0,113.11974,1004.53613,128.077,504.75162,425.6657,0.0,0.0,0.0,5.978631,0.0,106.97549,0.0,270.25745,0.0,0.0
245,0.0,0.0,0.0,520.44135,0.0,0.0,0.0,0.0,0.0,260.75113,336.41498,283.2997,666.7687,273.3489,0.0,268.04224,0.0,23.965357,0.0,866.355,0.0,0.0,0.0,0.0,0.0,0.0,1021.1844,62.963284,678.6629,222.88219,0.0,434.76556,0.0,0.0,0.0,523.99756,0.0,228.40674,0.0,0.0
246,0.0,0.0,324.92075,370.28134,612.35004,161.61429,0.0,0.0,0.0,0.0,0.0,462.4914,209.83174,21.03347,0.0,119.36349,0.0,0.0,0.0,493.62784,0.0,0.0,0.0,0.0,0.0,0.0,999.59924,194.56735,545.84174,120.33242,0.0,288.26743,0.0,138.06519,0.0,223.52078,0.0,25.23568,0.0,0.0
247,0.0,0.0,473.57828,302.19455,733.9309,177.24039,0.0,0.0,0.0,162.83456,0.0,25.695093,278.09497,217.63614,0.0,124.60507,0.0,0.0,826.31067,350.06583,84.446365,0.0,0.0,0.0,0.0,121.94854,46.781734,158.40915,97.7746,338.82077,0.0,178.2107,0.0,172.8935,0.0,511.82138,28.792768,111.31458,0.0,0.0
248,0.0,0.0,328.46457,769.7544,523.21313,84.70159,0.0,0.0,0.0,528.6146,516.10767,389.45493,742.75165,254.91368,0.0,72.829124,0.0,0.0,1004.53613,199.20444,504.75162,425.6657,0.0,0.0,0.0,113.11974,0.0,128.077,0.0,107.37194,0.0,0.0,0.0,0.0,0.0,237.19974,0.0,270.25745,0.0,0.0
249,0.0,0.0,336.41498,520.44135,666.7687,184.27844,0.0,105.37606,0.0,260.75113,0.0,0.0,164.40694,273.3489,0.0,268.04224,0.0,23.965357,1021.1844,866.355,678.6629,69.87405,0.0,434.76556,0.0,0.0,0.0,0.0,0.0,222.88219,0.0,0.0,0.0,0.0,0.0,523.99756,0.0,228.40674,0.0,0.0
250,0.0,0.0,324.92075,462.4914,612.35004,161.61429,0.0,119.36349,0.0,0.0,0.0,264.16843,0.0,0.0,0.0,0.0,0.0,0.0,999.59924,493.62784,545.84174,120.33242,0.0,288.26743,0.0,138.06519,0.0,223.52078,0.0,25.23568,0.0,0.0,0.0,0.0,0.0,457.35983,0.0,0.0,0.0,0.0
251,0.0,162.83456,473.57828,244.72934,733.9309,217.63614,0.0,124.60507,0.0,0.0,0.0,350.06583,0.0,21.460258,0.0,0.0,0.0,121.94854,826.31067,0.0,97.7746,338.82077,0.0,178.2107,0.0,172.8935,0.0,158.40915,28.792768,111.31458,0.0,0.0,0.0,0.0,0.0,511.82138,0.0,0.0,0.0,0.0
252,0.0,528.6146,516.10767,359.02536,742.75165,254.91368,0.0,72.829124,0.0,0.0,0.0,389.45493,0.0,0.0,0.0,0.0,0.0,113.11974,1004.53613,128.077,504.75162,425.6657,0.0,0.0,0.0,5.978631,0.0,106.97549,0.0,270.25745,0.0,0.0,0.0,0.0,480.62064,237.19974,59.58813,0.0,0.0,0.0
253,0.0,260.75113,336.41498,283.2997,666.7687,273.3489,0.0,268.04224,0.0,23.965357,0.0,866.355,0.0,0.0,0.0,0.0,0.0,0.0,1021.1844,62.963284,678.6629,222.88219,0.0,434.76556,0.0,0.0,0.0,523.99756,0.0,228.40674,0.0,0.0,0.0,0.0,870.6749,77.37362,303.2414,195.42615,0.0,27.944036
254,0.0,0.0,0.0,462.4914,209.83174,21.03347,0.0,119.36349,0.0,0.0,0.0,493.62784,0.0,0.0,0.0,0.0,0.0,0.0,999.59924,194.56735,545.84174,120.33242,0.0,288.26743,0.0,138.06519,0.0,223.52078,0.0,25.23568,0.0,0.0,0.0,0.0,530.961,457.35983,558.15796,338.19705,0.0,172.63083
255,0.0,162.83456,0.0,25.695093,278.09497,217.63614,0.0,124.60507,0.0,0.0,826.31067,350.06583,84.446365,0.0,0.0,0.0,0.0,121.94854,46.781734,158.40915,97.7746,338.82077,0.0,178.2107,0.0,172.8935,0.0,511.82138,28.792768,111.31458,0.0,0.0,0.0,0.0,833.0598,372.63657,656.0567,227.05515,0.0,339.895
256,0.0,528.6146,516.10767,389.45493,742.75165,254.91368,0.0,72.829124,0.0,0.0,1004.53613,199.20444,504.75162,425.6657,0.0,0.0,0.0,113.11974,0.0,128.077,0.0,107.37194,0.0,0.0,0.0,0.0,0.0,237.19974,0.0,270.25745,0.0,0.0,0.0,0.0,513.8933,125.93398,383.30585,381.11942,0.0,103.03949
257,0.0,260.75113,0.0,0.0,164.40694,273.3489,0.0,268.04224,0.0,23.965357,1021.1844,866.355,678.6629,69.87405,0.0,434.76556,0.0,0.0,0.0,0.0,0.0,222.88219,0.0,0.0,0.0,0.0,0.0,523.99756,0.0,228.40674,0.0,0.0,0.0,0.0,870.6749,327.75778,303.2414,195.42615,0.0,27.944036
258,0.0,0.0,0.0,264.16843,0.0,0.0,0.0,0.0,0.0,0.0,999.59924,493.62784,545.84174,120.33242,0.0,288.26743,0.0,138.06519,0.0,223.52078,0.0,25.23568,0.0,0.0,0.0,0.0,0.0,457.35983,0.0,0.0,0.0,0.0,0.0,10.843011,530.961,243.0234,558.15796,338.19705,0.0,172.63083
259,0.0,0.0,0.0,350.06583,0.0,21.460258,0.0,0.0,0.0,121.94854,826.31067,0.0,97.7746,338.82077,0.0,178.2107,0.0,172.8935,0.0,158.40915,28.792768,111.31458,0.0,0.0,0.0,0.0,0.0,511.82138,0.0,0.0,0.0,0.0,0.0,0.0,833.0598,295.2993,656.0567,227.05515,0.0,339.895
260,0.0,0.0,0.0,389.45493,0.0,0.0,0.0,0.0,0.0,113.11974,1004.53613,128.077,504.75162,425.6657,0.0,0.0,0.0,5.978631,0.0,106.97549,0.0,270.25745,0.0,0.0,0.0,0.0,480.62064,237.19974,59.58813,0.0,0.0,0.0,0.0,115.36643,513.8933,0.0,383.30585,381.11942,0.0,103.03949
261,0.0,23.965357,0.0,866.355,0.0,0.0,0.0,0.0,0.0,0.0,1021.1844,62.963284,678.6629,222.88219,0.0,434.76556,0.0,0.0,0.0,523.99756,0.0,228.40674,0.0,0.0,0.0,0.0,870.6749,77.37362,303.2414,195.42615,0.0,27.944036,139.11511,353.18973,51.606853,327.75778,214.74165,57.373947,71.8135,91.251595
262,0.0,0.0,0.0,493.62784,0.0,0.0,0.0,0.0,0.0,0.0,999.59924,194.56735,545.84174,120.33242,0.0,288.26743,0.0,138.06519,0.0,223.52078,0.0,25.23568,0.0,0.0,0.0,0.0,530.961,457.35983,558.15796,338.19705,0.0,172.63083,0.0,292.58322,0.0,115.43832,75.08843,0.0,0.0,0.0
263,0.0,0.0,826.31067,350.06583,84.446365,0.0,0.0,0.0,0.0,121.94854,46.781734,158.40915,97.7746,338.82077,0.0,178.2107,0.0,172.8935,0.0,511.82138,28.792768,111.31458,0.0,0.0,0.0,0.0,833.0598,372.63657,656.0567,227.05515,0.0,339.895,0.0,488.69788,0.0,25.502924,12.53723,173.69534,158.30481,98.048744
264,0.0,0.0,1004.53613,199.20444,504.75162,425.6657,0.0,0.0,0.0,113.11974,0.0,128.077,0.0,107.37194,0.0,0.0,0.0,0.0,0.0,237.19974,0.0,270.25745,0.0,0.0,0.0,0.0,513.8933,125.93398,383.30585,381.11942,0.0,103.03949,0.0,464.31454,0.0,0.0,122.318436,361.97638,0.0,0.0
265,0.0,23.965357,1021.1844,866.355,678.6629,69.87405,0.0,434.76556,0.0,0.0,0.0,0.0,0.0,222.88219,0.0,0.0,0.0,0.0,0.0,523.99756,0.0,228.40674,0.0,0.0,0.0,0.0,870.6749,327.75778,303.2414,195.42615,0.0,27.944036,139.11511,418.9283,0.0,0.0,214.74165,320.29495,71.8135,91.251595
266,0.0,0.0,999.59924,493.62784,545.84174,120.33242,0.0,288.26743,0.0,138.06519,0.0,223.52078,0.0,25.23568,0.0,0.0,0.0,0.0,0.0,457.35983,0.0,0.0,0.0,0.0,0.0,10.843011,530.961,243.0234,558.15796,338.19705,0.0,172.63083,0.0,292.58322,0.0,0.0,75.08843,311.08423,0.0,0.0
267,0.0,121.94854,826.31067,0.0,97.7746,338.82077,0.0,178.2107,0.0,172.8935,0.0,158.40915,28.792768,111.31458,0.0,0.0,0.0,0.0,0.0,511.82138,0.0,0.0,0.0,0.0,0.0,0.0,833.0598,295.2993,656.0567,227.05515,0.0,339.895,0.0,488.69788,0.0,0.0,12.53723,173.69534,158.30481,98.048744
268,0.0,113.11974,1004.53613,128.077,504.75162,425.6657,0.0,0.0,0.0,5.978631,0.0,106.97549,0.0,270.25745,0.0,0.0,0.0,0.0,480.62064,237.19974,59.58813,0.0,0.0,0.0,0.0,115.36643,513.8933,0.0,383.30585,381.11942,0.0,103.03949,0.0,464.31454,0.0,261.83383,0.0,361.97638,0.0,0.0
269,0.0,0.0,1021.1844,62.963284,678.6629,222.88219,0.0,434.76556,0.0,0.0,0.0,523.99756,0.0,228.40674,0.0,0.0,0.0,0.0,870.6749,77.37362,303.2414,195.42615,0.0,27.944036,139.11511,353.18973,51.606853,327.75778,214.74165,57.373947,71.8135,91.251595,0.0,418.9283,0.0,0.0,0.0,320.29495,0.0,0.0
270,0.0,0.0,999.59924,194.56735,545.84174,120.33242,0.0,288.26743,0.0,138.06519,0.0,223.52078,0.0,25.23568,0.0,0.0,0.0,0.0,530.961,457.35983,558.15796,338.19705,0.0,172.63083,0.0,292.58322,0.0,115.43832,75.08843,0.0,0.0,0.0,0.0,235.34338,0.0,0.0,0.0,311.08423,0.0,0.0
271,0.0,121.94854,46.781734,158.40915,97.7746,338.82077,0.0,178.2107,0.0,172.8935,0.0,511.82138,28.792768,111.31458,0.0,0.0,0.0,0.0,833.0598,372.63657,656.0567,227.05515,0.0,339.895,0.0,488.69788,0.0,25.502924,12.53723,173.69534,158.30481,98.048744,0.0,7.699336,0.0,210.33755,0.0,90.95339,0.0,0.0
272,0.0,113.11974,0.0,128.077,0.0,107.37194,0.0,0.0,0.0,0.0,0.0,237.19974,0.0,270.25745,0.0,0.0,0.0,0.0,513.8933,125.93398,383.30585,381.11942,0.0,103.03949,0.0,464.31454,0.0,0.0,122.318436,361.97638,0.0,0.0,0.0,0.0,0.0,261.83383,0.0,0.0,0.0,0.0
